# Renewables.ninja Solar PV (Point API) - 39.691, 16.482 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Rome, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/Rome", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "39.69133391130039", "lon": "16.48227156133377", "date_from": "2010-01-01", "date_to": "2010-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "1", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2010-06-04 14:00,2010-06-04 16:00,0.284,0.094,0.240,18.699
2010-06-04 15:00,2010-06-04 17:00,0.173,0.050,0.158,18.119
2010-06-04 16:00,2010-06-04 18:00,0.073,0.020,0.077,17.408
2010-06-04 17:00,2010-06-04 19:00,0.012,0.005,0.019,16.576
2010-06-04 18:00,2010-06-04 20:00,0,0,0,15.904
2010-06-04 19:00,2010-06-04 21:00,0,0,0,15.600
2010-06-04 20:00,2010-06-04 22:00,0,0,0,15.276
2010-06-04 21:00,2010-06-04 23:00,0,0,0,14.938
2010-06-04 22:00,2010-06-05 00:00,0,0,0,14.508
2010-06-04 23:00,2010-06-05 01:00,0,0,0,13.953
2010-06-05 00:00,2010-06-05 02:00,0,0,0,13.599
2010-06-05 01:00,2010-06-05 03:00,0,0,0,13.332
2010-06-05 02:00,2010-06-05 04:00,0,0,0,13.127
2010-06-05 03:00,2010-06-05 05:00,0.010,0.018,0.004,12.955
2010-06-05 04:00,2010-06-05 06:00,0.291,0.284,0.051,14.162
2010-06-05 05:00,2010-06-05 07:00,0.570,0.599,0.080,15.702
2010-06-05 06:00,2010-06-05 08:00,0.685,0.746,0.097,17.251
2010-06-05 07:00,2010-06-05 09:00,0.735,0.817,0.109,18.750
2010-06-05 08:00,2010-06-05 10:00,0.757,0.855,0.111,19.953
2010-06-05 09:00,2010-06-05 11:00,0.765,0.881,0.104,20.926
2010-06-05 10:00,2010-06-05 12:00,0.764,0.893,0.096,21.708
2010-06-05 11:00,2010-06-05 13:00,0.759,0.882,0.101,22.173
2010-06-05 12:00,2010-06-05 14:00,0.753,0.862,0.114,22.417
2010-06-05 13:00,2010-06-05 15:00,0.719,0.793,0.129,22.359
2010-06-05 14:00,2010-06-05 16:00,0.644,0.671,0.136,22.041
2010-06-05 15:00,2010-06-05 17:00,0.553,0.554,0.123,21.573
2010-06-05 16:00,2010-06-05 18:00,0.357,0.327,0.097,20.813
2010-06-05 17:00,2010-06-05 19:00,0.123,0.111,0.042,19.573
2010-06-05 18:00,2010-06-05 20:00,0,0.001,0.001,18.129
2010-06-05 19:00,2010-06-05 21:00,0,0,0,17.577
2010-06-05 20:00,2010-06-05 22:00,0,0,0,17.014
2010-06-05 21:00,2010-06-05 23:00,0,0,0,16.527
2010-06-05 22:00,2010-06-06 00:00,0,0,0,16.040
2010-06-05 23:00,2010-06-06 01:00,0,0,0,15.666
2010-06-06 00:00,2010-06-06 02:00,0,0,0,15.364
2010-06-06 01:00,2010-06-06 03:00,0,0,0,15.128
2010-06-06 02:00,2010-06-06 04:00,0,0,0,14.929
2010-06-06 03:00,2010-06-06 05:00,0.016,0.025,0.005,14.794
2010-06-06 04:00,2010-06-06 06:00,0.346,0.352,0.050,16.115
2010-06-06 05:00,2010-06-06 07:00,0.573,0.611,0.079,18.014
2010-06-06 06:00,2010-06-06 08:00,0.672,0.739,0.099,19.966
2010-06-06 07:00,2010-06-06 09:00,0.721,0.808,0.112,21.353
2010-06-06 08:00,2010-06-06 10:00,0.746,0.849,0.115,22.260
2010-06-06 09:00,2010-06-06 11:00,0.755,0.872,0.109,22.894
2010-06-06 10:00,2010-06-06 12:00,0.743,0.855,0.111,23.279
2010-06-06 11:00,2010-06-06 13:00,0.723,0.803,0.131,23.447
2010-06-06 12:00,2010-06-06 14:00,0.677,0.695,0.168,23.362
2010-06-06 13:00,2010-06-06 15:00,0.627,0.606,0.182,23.238
2010-06-06 14:00,2010-06-06 16:00,0.523,0.455,0.186,22.922
2010-06-06 15:00,2010-06-06 17:00,0.347,0.254,0.161,22.437
2010-06-06 16:00,2010-06-06 18:00,0.275,0.224,0.105,21.927
2010-06-06 17:00,2010-06-06 19:00,0.135,0.124,0.044,20.877
2010-06-06 18:00,2010-06-06 20:00,0,0.002,0.001,19.234
2010-06-06 19:00,2010-06-06 21:00,0,0,0,18.339
2010-06-06 20:00,2010-06-06 22:00,0,0,0,17.671
2010-06-06 21:00,2010-06-06 23:00,0,0,0,17.116
2010-06-06 22:00,2010-06-07 00:00,0,0,0,16.679
2010-06-06 23:00,2010-06-07 01:00,0,0,0,16.258
2010-06-07 00:00,2010-06-07 02:00,0,0,0,15.909
2010-06-07 01:00,2010-06-07 03:00,0,0,0,15.646
2010-06-07 02:00,2010-06-07 04:00,0,0,0,15.409
2010-06-07 03:00,2010-06-07 05:00,0.016,0.025,0.005,15.217
2010-06-07 04:00,2010-06-07 06:00,0.341,0.347,0.049,16.663
2010-06-07 05:00,2010-06-07 07:00,0.572,0.614,0.078,18.369
2010-06-07 06:00,2010-06-07 08:00,0.673,0.746,0.096,20.343
2010-06-07 07:00,2010-06-07 09:00,0.725,0.823,0.106,22.062
2010-06-07 08:00,2010-06-07 10:00,0.748,0.866,0.107,23.220
2010-06-07 09:00,2010-06-07 11:00,0.756,0.890,0.099,23.993
2010-06-07 10:00,2010-06-07 12:00,0.754,0.900,0.091,24.485
2010-06-07 11:00,2010-06-07 13:00,0.753,0.896,0.094,24.770
2010-06-07 12:00,2010-06-07 14:00,0.751,0.882,0.105,24.851
2010-06-07 13:00,2010-06-07 15:00,0.735,0.847,0.114,24.720
2010-06-07 14:00,2010-06-07 16:00,0.680,0.754,0.119,24.342
2010-06-07 15:00,2010-06-07 17:00,0.566,0.590,0.114,23.880
2010-06-07 16:00,2010-06-07 18:00,0.461,0.475,0.086,23.201
2010-06-07 17:00,2010-06-07 19:00,0.202,0.201,0.043,21.678
2010-06-07 18:00,2010-06-07 20:00,0,0.003,0.001,19.587
2010-06-07 19:00,2010-06-07 21:00,0,0,0,18.648
2010-06-07 20:00,2010-06-07 22:00,0,0,0,18.095
2010-06-07 21:00,2010-06-07 23:00,0,0,0,17.570
2010-06-07 22:00,2010-06-08 00:00,0,0,0,17.100
2010-06-07 23:00,2010-06-08 01:00,0,0,0,16.781
2010-06-08 00:00,2010-06-08 02:00,0,0,0,16.592
2010-06-08 01:00,2010-06-08 03:00,0,0,0,16.525
2010-06-08 02:00,2010-06-08 04:00,0,0,0,16.521
2010-06-08 03:00,2010-06-08 05:00,0.008,0.014,0.005,16.626
2010-06-08 04:00,2010-06-08 06:00,0.171,0.150,0.055,17.721
2010-06-08 05:00,2010-06-08 07:00,0.369,0.326,0.109,19.218
2010-06-08 06:00,2010-06-08 08:00,0.511,0.475,0.143,20.789
2010-06-08 07:00,2010-06-08 09:00,0.603,0.588,0.161,22.132
2010-06-08 08:00,2010-06-08 10:00,0.666,0.683,0.162,23.085
2010-06-08 09:00,2010-06-08 11:00,0.689,0.724,0.159,23.714
2010-06-08 10:00,2010-06-08 12:00,0.703,0.757,0.149,24.156
2010-06-08 11:00,2010-06-08 13:00,0.706,0.767,0.147,24.428
2010-06-08 12:00,2010-06-08 14:00,0.688,0.724,0.161,24.545
2010-06-08 13:00,2010-06-08 15:00,0.635,0.630,0.175,24.456
2010-06-08 14:00,2010-06-08 16:00,0.586,0.572,0.161,24.293
2010-06-08 15:00,2010-06-08 17:00,0.520,0.510,0.132,24.053
2010-06-08 16:00,2010-06-08 18:00,0.408,0.399,0.095,23.689
2010-06-08 17:00,2010-06-08 19:00,0.204,0.202,0.045,22.363
2010-06-08 18:00,2010-06-08 20:00,0,0.004,0.002,20.645
2010-06-08 19:00,2010-06-08 21:00,0,0,0,19.860
2010-06-08 20:00,2010-06-08 22:00,0,0,0,19.400
2010-06-08 21:00,2010-06-08 23:00,0,0,0,19.016
2010-06-08 22:00,2010-06-09 00:00,0,0,0,18.772
2010-06-08 23:00,2010-06-09 01:00,0,0,0,18.669
2010-06-09 00:00,2010-06-09 02:00,0,0,0,18.513
2010-06-09 01:00,2010-06-09 03:00,0,0,0,18.323
2010-06-09 02:00,2010-06-09 04:00,0,0,0,18.173
2010-06-09 03:00,2010-06-09 05:00,0.020,0.030,0.005,17.961
2010-06-09 04:00,2010-06-09 06:00,0.367,0.384,0.048,18.713
2010-06-09 05:00,2010-06-09 07:00,0.580,0.635,0.075,20.420
2010-06-09 06:00,2010-06-09 08:00,0.677,0.766,0.092,22.586
2010-06-09 07:00,2010-06-09 09:00,0.724,0.837,0.102,23.951
2010-06-09 08:00,2010-06-09 10:00,0.747,0.878,0.102,24.733
2010-06-09 09:00,2010-06-09 11:00,0.755,0.904,0.093,25.267
2010-06-09 10:00,2010-06-09 12:00,0.754,0.914,0.084,25.688
2010-06-09 11:00,2010-06-09 13:00,0.753,0.912,0.087,25.984
2010-06-09 12:00,2010-06-09 14:00,0.751,0.898,0.098,26.109
2010-06-09 13:00,2010-06-09 15:00,0.740,0.872,0.106,26.052
2010-06-09 14:00,2010-06-09 16:00,0.712,0.827,0.103,25.766
2010-06-09 15:00,2010-06-09 17:00,0.656,0.750,0.092,25.420
2010-06-09 16:00,2010-06-09 18:00,0.546,0.609,0.072,25.090
2010-06-09 17:00,2010-06-09 19:00,0.308,0.328,0.041,23.135
2010-06-09 18:00,2010-06-09 20:00,0.001,0.006,0.002,21.297
2010-06-09 19:00,2010-06-09 21:00,0,0,0,20.688
2010-06-09 20:00,2010-06-09 22:00,0,0,0,20.407
2010-06-09 21:00,2010-06-09 23:00,0,0,0,20.222
2010-06-09 22:00,2010-06-10 00:00,0,0,0,20.049
2010-06-09 23:00,2010-06-10 01:00,0,0,0,19.905
2010-06-10 00:00,2010-06-10 02:00,0,0,0,20.041
2010-06-10 01:00,2010-06-10 03:00,0,0,0,20.084
2010-06-10 02:00,2010-06-10 04:00,0,0,0,19.933
2010-06-10 03:00,2010-06-10 05:00,0.018,0.028,0.005,19.994
2010-06-10 04:00,2010-06-10 06:00,0.317,0.324,0.051,20.533
2010-06-10 05:00,2010-06-10 07:00,0.528,0.562,0.083,22.180
2010-06-10 06:00,2010-06-10 08:00,0.639,0.706,0.102,23.723
2010-06-10 07:00,2010-06-10 09:00,0.698,0.793,0.112,25.245
2010-06-10 08:00,2010-06-10 10:00,0.726,0.844,0.112,26.263
2010-06-10 09:00,2010-06-10 11:00,0.740,0.882,0.102,27.069
2010-06-10 10:00,2010-06-10 12:00,0.736,0.884,0.096,27.633
2010-06-10 11:00,2010-06-10 13:00,0.732,0.877,0.100,28.075
2010-06-10 12:00,2010-06-10 14:00,0.730,0.864,0.110,28.277
2010-06-10 13:00,2010-06-10 15:00,0.712,0.826,0.118,28.187
2010-06-10 14:00,2010-06-10 16:00,0.671,0.760,0.118,27.944
2010-06-10 15:00,2010-06-10 17:00,0.586,0.639,0.109,27.688
2010-06-10 16:00,2010-06-10 18:00,0.431,0.444,0.089,26.873
2010-06-10 17:00,2010-06-10 19:00,0.171,0.168,0.044,24.910
2010-06-10 18:00,2010-06-10 20:00,0,0.004,0.002,22.963
2010-06-10 19:00,2010-06-10 21:00,0,0,0,21.947
2010-06-10 20:00,2010-06-10 22:00,0,0,0,21.650
2010-06-10 21:00,2010-06-10 23:00,0,0,0,21.849
2010-06-10 22:00,2010-06-11 00:00,0,0,0,21.977
2010-06-10 23:00,2010-06-11 01:00,0,0,0,21.807
2010-06-11 00:00,2010-06-11 02:00,0,0,0,21.764
2010-06-11 01:00,2010-06-11 03:00,0,0,0,21.781
2010-06-11 02:00,2010-06-11 04:00,0,0,0,21.634
2010-06-11 03:00,2010-06-11 05:00,0.003,0.008,0.004,21.240
2010-06-11 04:00,2010-06-11 06:00,0.123,0.100,0.054,21.307
2010-06-11 05:00,2010-06-11 07:00,0.385,0.356,0.108,23.298
2010-06-11 06:00,2010-06-11 08:00,0.511,0.495,0.139,25.446
2010-06-11 07:00,2010-06-11 09:00,0.609,0.630,0.151,27.311
2010-06-11 08:00,2010-06-11 10:00,0.658,0.707,0.152,28.415
2010-06-11 09:00,2010-06-11 11:00,0.713,0.828,0.125,29.351
2010-06-11 10:00,2010-06-11 12:00,0.713,0.841,0.116,30.061
2010-06-11 11:00,2010-06-11 13:00,0.714,0.845,0.117,30.611
2010-06-11 12:00,2010-06-11 14:00,0.690,0.787,0.138,30.810
2010-06-11 13:00,2010-06-11 15:00,0.668,0.746,0.143,30.701
2010-06-11 14:00,2010-06-11 16:00,0.618,0.669,0.140,30.398
2010-06-11 15:00,2010-06-11 17:00,0.501,0.506,0.132,30.323
2010-06-11 16:00,2010-06-11 18:00,0.355,0.339,0.100,28.964
2010-06-11 17:00,2010-06-11 19:00,0.136,0.128,0.045,26.829
2010-06-11 18:00,2010-06-11 20:00,0,0.003,0.002,25.279
2010-06-11 19:00,2010-06-11 21:00,0,0,0,24.357
2010-06-11 20:00,2010-06-11 22:00,0,0,0,23.588
2010-06-11 21:00,2010-06-11 23:00,0,0,0,22.897
2010-06-11 22:00,2010-06-12 00:00,0,0,0,22.252
2010-06-11 23:00,2010-06-12 01:00,0,0,0,21.884
2010-06-12 00:00,2010-06-12 02:00,0,0,0,21.836
2010-06-12 01:00,2010-06-12 03:00,0,0,0,21.735
2010-06-12 02:00,2010-06-12 04:00,0,0,0,21.073
2010-06-12 03:00,2010-06-12 05:00,0.004,0.009,0.005,20.438
2010-06-12 04:00,2010-06-12 06:00,0.128,0.104,0.057,21.109
2010-06-12 05:00,2010-06-12 07:00,0.310,0.252,0.120,22.849
2010-06-12 06:00,2010-06-12 08:00,0.459,0.398,0.162,24.251
2010-06-12 07:00,2010-06-12 09:00,0.566,0.529,0.184,26.038
2010-06-12 08:00,2010-06-12 10:00,0.607,0.579,0.204,28.368
2010-06-12 09:00,2010-06-12 11:00,0.615,0.578,0.226,30.325
2010-06-12 10:00,2010-06-12 12:00,0.602,0.529,0.260,31.240
2010-06-12 11:00,2010-06-12 13:00,0.565,0.435,0.299,31.224
2010-06-12 12:00,2010-06-12 14:00,0.524,0.375,0.300,31.411
2010-06-12 13:00,2010-06-12 15:00,0.479,0.339,0.271,30.957
2010-06-12 14:00,2010-06-12 16:00,0.427,0.311,0.226,30.701
2010-06-12 15:00,2010-06-12 17:00,0.328,0.234,0.174,30.243
2010-06-12 16:00,2010-06-12 18:00,0.219,0.160,0.112,29.090
2010-06-12 17:00,2010-06-12 19:00,0.078,0.063,0.043,27.069
2010-06-12 18:00,2010-06-12 20:00,0,0.002,0.002,25.746
2010-06-12 19:00,2010-06-12 21:00,0,0,0,24.802
2010-06-12 20:00,2010-06-12 22:00,0,0,0,23.813
2010-06-12 21:00,2010-06-12 23:00,0,0,0,23.030
2010-06-12 22:00,2010-06-13 00:00,0,0,0,22.438
2010-06-12 23:00,2010-06-13 01:00,0,0,0,22.035
2010-06-13 00:00,2010-06-13 02:00,0,0,0,21.571
2010-06-13 01:00,2010-06-13 03:00,0,0,0,21.092
2010-06-13 02:00,2010-06-13 04:00,0,0,0,20.741
2010-06-13 03:00,2010-06-13 05:00,0.003,0.007,0.004,20.519
2010-06-13 04:00,2010-06-13 06:00,0.112,0.089,0.053,21.300
2010-06-13 05:00,2010-06-13 07:00,0.296,0.240,0.115,22.912
2010-06-13 06:00,2010-06-13 08:00,0.475,0.433,0.149,24.502
2010-06-13 07:00,2010-06-13 09:00,0.602,0.613,0.154,26.750
2010-06-13 08:00,2010-06-13 10:00,0.671,0.739,0.143,28.663
2010-06-13 09:00,2010-06-13 11:00,0.728,0.872,0.110,29.879
2010-06-13 10:00,2010-06-13 12:00,0.729,0.891,0.098,30.666
2010-06-13 11:00,2010-06-13 13:00,0.727,0.887,0.101,31.012
2010-06-13 12:00,2010-06-13 14:00,0.717,0.856,0.115,31.091
2010-06-13 13:00,2010-06-13 15:00,0.700,0.821,0.122,31.070
2010-06-13 14:00,2010-06-13 16:00,0.664,0.764,0.119,30.942
2010-06-13 15:00,2010-06-13 17:00,0.586,0.654,0.109,30.874
2010-06-13 16:00,2010-06-13 18:00,0.442,0.467,0.089,30.053
2010-06-13 17:00,2010-06-13 19:00,0.169,0.166,0.046,27.475
2010-06-13 18:00,2010-06-13 20:00,0,0.004,0.002,25.227
2010-06-13 19:00,2010-06-13 21:00,0,0,0,24.291
2010-06-13 20:00,2010-06-13 22:00,0,0,0,23.223
2010-06-13 21:00,2010-06-13 23:00,0,0,0,22.233
2010-06-13 22:00,2010-06-14 00:00,0,0,0,21.603
2010-06-13 23:00,2010-06-14 01:00,0,0,0,20.982
2010-06-14 00:00,2010-06-14 02:00,0,0,0,20.481
2010-06-14 01:00,2010-06-14 03:00,0,0,0,20.192
2010-06-14 02:00,2010-06-14 04:00,0,0,0,19.828
2010-06-14 03:00,2010-06-14 05:00,0.004,0.008,0.005,19.554
2010-06-14 04:00,2010-06-14 06:00,0.093,0.065,0.055,20.119
2010-06-14 05:00,2010-06-14 07:00,0.251,0.174,0.126,21.252
2010-06-14 06:00,2010-06-14 08:00,0.446,0.365,0.175,23.107
2010-06-14 07:00,2010-06-14 09:00,0.522,0.432,0.215,25.081
2010-06-14 08:00,2010-06-14 10:00,0.523,0.377,0.279,26.680
2010-06-14 09:00,2010-06-14 11:00,0.454,0.200,0.363,27.235
2010-06-14 10:00,2010-06-14 12:00,0.419,0.122,0.394,27.019
2010-06-14 11:00,2010-06-14 13:00,0.422,0.122,0.397,26.549
2010-06-14 12:00,2010-06-14 14:00,0.374,0.111,0.345,25.983
2010-06-14 13:00,2010-06-14 15:00,0.576,0.478,0.252,26.582
2010-06-14 14:00,2010-06-14 16:00,0.464,0.349,0.226,26.761
2010-06-14 15:00,2010-06-14 17:00,0.298,0.181,0.183,26.533
2010-06-14 16:00,2010-06-14 18:00,0.147,0.077,0.108,25.803
2010-06-14 17:00,2010-06-14 19:00,0.040,0.025,0.036,24.158
2010-06-14 18:00,2010-06-14 20:00,0,0.001,0.001,22.493
2010-06-14 19:00,2010-06-14 21:00,0,0,0,21.868
2010-06-14 20:00,2010-06-14 22:00,0,0,0,21.814
2010-06-14 21:00,2010-06-14 23:00,0,0,0,21.670
2010-06-14 22:00,2010-06-15 00:00,0,0,0,21.761
2010-06-14 23:00,2010-06-15 01:00,0,0,0,21.846
2010-06-15 00:00,2010-06-15 02:00,0,0,0,21.801
2010-06-15 01:00,2010-06-15 03:00,0,0,0,21.750
2010-06-15 02:00,2010-06-15 04:00,0,0,0,21.506
2010-06-15 03:00,2010-06-15 05:00,0.002,0.006,0.004,21.348
2010-06-15 04:00,2010-06-15 06:00,0.082,0.056,0.053,21.966
2010-06-15 05:00,2010-06-15 07:00,0.285,0.218,0.124,23.539
2010-06-15 06:00,2010-06-15 08:00,0.481,0.430,0.163,25.497
2010-06-15 07:00,2010-06-15 09:00,0.534,0.466,0.207,27.377
2010-06-15 08:00,2010-06-15 10:00,0.459,0.277,0.296,28.365
2010-06-15 09:00,2010-06-15 11:00,0.454,0.205,0.363,28.997
2010-06-15 10:00,2010-06-15 12:00,0.396,0.113,0.380,29.325
2010-06-15 11:00,2010-06-15 13:00,0.508,0.283,0.363,29.895
2010-06-15 12:00,2010-06-15 14:00,0.655,0.659,0.208,30.407
2010-06-15 13:00,2010-06-15 15:00,0.584,0.540,0.218,30.404
2010-06-15 14:00,2010-06-15 16:00,0.457,0.357,0.219,30.166
2010-06-15 15:00,2010-06-15 17:00,0.349,0.253,0.180,29.395
2010-06-15 16:00,2010-06-15 18:00,0.115,0.052,0.097,27.352
2010-06-15 17:00,2010-06-15 19:00,0.042,0.027,0.037,25.279
2010-06-15 18:00,2010-06-15 20:00,0,0.002,0.002,23.629
2010-06-15 19:00,2010-06-15 21:00,0,0,0,22.872
2010-06-15 20:00,2010-06-15 22:00,0,0,0,22.215
2010-06-15 21:00,2010-06-15 23:00,0,0,0,21.749
2010-06-15 22:00,2010-06-16 00:00,0,0,0,21.287
2010-06-15 23:00,2010-06-16 01:00,0,0,0,20.748
2010-06-16 00:00,2010-06-16 02:00,0,0,0,21.210
2010-06-16 01:00,2010-06-16 03:00,0,0,0,20.707
2010-06-16 02:00,2010-06-16 04:00,0,0,0,20.478
2010-06-16 03:00,2010-06-16 05:00,0.003,0.007,0.004,20.377
2010-06-16 04:00,2010-06-16 06:00,0.114,0.090,0.054,21.256
2010-06-16 05:00,2010-06-16 07:00,0.337,0.293,0.112,23.023
2010-06-16 06:00,2010-06-16 08:00,0.557,0.566,0.130,25.067
2010-06-16 07:00,2010-06-16 09:00,0.626,0.663,0.143,27.187
2010-06-16 08:00,2010-06-16 10:00,0.663,0.723,0.147,28.797
2010-06-16 09:00,2010-06-16 11:00,0.712,0.830,0.123,29.630
2010-06-16 10:00,2010-06-16 12:00,0.715,0.847,0.113,30.035
2010-06-16 11:00,2010-06-16 13:00,0.714,0.845,0.115,30.100
2010-06-16 12:00,2010-06-16 14:00,0.694,0.793,0.134,29.890
2010-06-16 13:00,2010-06-16 15:00,0.679,0.763,0.136,29.526
2010-06-16 14:00,2010-06-16 16:00,0.643,0.709,0.131,28.947
2010-06-16 15:00,2010-06-16 17:00,0.537,0.557,0.123,28.126
2010-06-16 16:00,2010-06-16 18:00,0.396,0.391,0.096,27.138
2010-06-16 17:00,2010-06-16 19:00,0.169,0.163,0.047,25.198
2010-06-16 18:00,2010-06-16 20:00,0,0.004,0.002,23.061
2010-06-16 19:00,2010-06-16 21:00,0,0,0,22.098
2010-06-16 20:00,2010-06-16 22:00,0,0,0,21.399
2010-06-16 21:00,2010-06-16 23:00,0,0,0,20.892
2010-06-16 22:00,2010-06-17 00:00,0,0,0,20.446
2010-06-16 23:00,2010-06-17 01:00,0,0,0,20.028
2010-06-17 00:00,2010-06-17 02:00,0,0,0,19.666
2010-06-17 01:00,2010-06-17 03:00,0,0,0,19.356
2010-06-17 02:00,2010-06-17 04:00,0,0,0,19.135
2010-06-17 03:00,2010-06-17 05:00,0.027,0.039,0.006,18.925
2010-06-17 04:00,2010-06-17 06:00,0.407,0.436,0.047,20.284
2010-06-17 05:00,2010-06-17 07:00,0.606,0.684,0.072,22.511
2010-06-17 06:00,2010-06-17 08:00,0.687,0.798,0.089,24.802
2010-06-17 07:00,2010-06-17 09:00,0.725,0.857,0.099,26.633
2010-06-17 08:00,2010-06-17 10:00,0.741,0.890,0.100,27.898
2010-06-17 09:00,2010-06-17 11:00,0.742,0.905,0.093,28.803
2010-06-17 10:00,2010-06-17 12:00,0.737,0.908,0.085,29.496
2010-06-17 11:00,2010-06-17 13:00,0.732,0.901,0.089,30.028
2010-06-17 12:00,2010-06-17 14:00,0.727,0.882,0.101,30.373
2010-06-17 13:00,2010-06-17 15:00,0.713,0.851,0.109,30.419
2010-06-17 14:00,2010-06-17 16:00,0.680,0.798,0.107,30.291
2010-06-17 15:00,2010-06-17 17:00,0.612,0.701,0.097,30.089
2010-06-17 16:00,2010-06-17 18:00,0.490,0.541,0.079,29.354
2010-06-17 17:00,2010-06-17 19:00,0.244,0.256,0.044,27.207
2010-06-17 18:00,2010-06-17 20:00,0.001,0.006,0.002,24.776
2010-06-17 19:00,2010-06-17 21:00,0,0,0,23.956
2010-06-17 20:00,2010-06-17 22:00,0,0,0,24.244
2010-06-17 21:00,2010-06-17 23:00,0,0,0,24.600
2010-06-17 22:00,2010-06-18 00:00,0,0,0,24.452
2010-06-17 23:00,2010-06-18 01:00,0,0,0,23.997
2010-06-18 00:00,2010-06-18 02:00,0,0,0,23.511
2010-06-18 01:00,2010-06-18 03:00,0,0,0,22.878
2010-06-18 02:00,2010-06-18 04:00,0,0,0,22.504
2010-06-18 03:00,2010-06-18 05:00,0.013,0.020,0.006,22.246
2010-06-18 04:00,2010-06-18 06:00,0.272,0.270,0.057,22.738
2010-06-18 05:00,2010-06-18 07:00,0.504,0.529,0.093,24.512
2010-06-18 06:00,2010-06-18 08:00,0.607,0.653,0.120,26.318
2010-06-18 07:00,2010-06-18 09:00,0.521,0.458,0.197,27.497
2010-06-18 08:00,2010-06-18 10:00,0.405,0.207,0.294,27.992
2010-06-18 09:00,2010-06-18 11:00,0.407,0.165,0.341,28.841
2010-06-18 10:00,2010-06-18 12:00,0.549,0.394,0.312,30.172
2010-06-18 11:00,2010-06-18 13:00,0.642,0.644,0.204,30.752
2010-06-18 12:00,2010-06-18 14:00,0.656,0.693,0.175,30.591
2010-06-18 13:00,2010-06-18 15:00,0.633,0.658,0.172,30.059
2010-06-18 14:00,2010-06-18 16:00,0.543,0.518,0.175,29.357
2010-06-18 15:00,2010-06-18 17:00,0.457,0.425,0.146,28.821
2010-06-18 16:00,2010-06-18 18:00,0.392,0.385,0.099,27.883
2010-06-18 17:00,2010-06-18 19:00,0.179,0.174,0.048,25.779
2010-06-18 18:00,2010-06-18 20:00,0,0.004,0.002,23.404
2010-06-18 19:00,2010-06-18 21:00,0,0,0,22.600
2010-06-18 20:00,2010-06-18 22:00,0,0,0,22.028
2010-06-18 21:00,2010-06-18 23:00,0,0,0,21.387
2010-06-18 22:00,2010-06-19 00:00,0,0,0,20.785
2010-06-18 23:00,2010-06-19 01:00,0,0,0,20.226
2010-06-19 00:00,2010-06-19 02:00,0,0,0,19.924
2010-06-19 01:00,2010-06-19 03:00,0,0,0,19.694
2010-06-19 02:00,2010-06-19 04:00,0,0,0,19.393
2010-06-19 03:00,2010-06-19 05:00,0.007,0.013,0.005,19.026
2010-06-19 04:00,2010-06-19 06:00,0.203,0.186,0.056,19.667
2010-06-19 05:00,2010-06-19 07:00,0.489,0.497,0.093,21.020
2010-06-19 06:00,2010-06-19 08:00,0.637,0.696,0.106,22.852
2010-06-19 07:00,2010-06-19 09:00,0.697,0.785,0.115,24.503
2010-06-19 08:00,2010-06-19 10:00,0.726,0.836,0.116,25.546
2010-06-19 09:00,2010-06-19 11:00,0.734,0.860,0.109,26.320
2010-06-19 10:00,2010-06-19 12:00,0.736,0.875,0.100,26.653
2010-06-19 11:00,2010-06-19 13:00,0.738,0.876,0.100,26.560
2010-06-19 12:00,2010-06-19 14:00,0.734,0.855,0.111,26.072
2010-06-19 13:00,2010-06-19 15:00,0.711,0.804,0.122,25.169
2010-06-19 14:00,2010-06-19 16:00,0.694,0.779,0.113,23.991
2010-06-19 15:00,2010-06-19 17:00,0.648,0.721,0.097,22.762
2010-06-19 16:00,2010-06-19 18:00,0.534,0.573,0.079,21.428
2010-06-19 17:00,2010-06-19 19:00,0.145,0.132,0.046,19.814
2010-06-19 18:00,2010-06-19 20:00,0,0.002,0.001,18.630
2010-06-19 19:00,2010-06-19 21:00,0,0,0,18.075
2010-06-19 20:00,2010-06-19 22:00,0,0,0,17.740
2010-06-19 21:00,2010-06-19 23:00,0,0,0,17.504
2010-06-19 22:00,2010-06-20 00:00,0,0,0,17.321
2010-06-19 23:00,2010-06-20 01:00,0,0,0,17.223
2010-06-20 00:00,2010-06-20 02:00,0,0,0,17.154
2010-06-20 01:00,2010-06-20 03:00,0,0,0,17.079
2010-06-20 02:00,2010-06-20 04:00,0,0,0,17.218
2010-06-20 03:00,2010-06-20 05:00,0.003,0.007,0.004,17.255
2010-06-20 04:00,2010-06-20 06:00,0.172,0.150,0.056,17.718
2010-06-20 05:00,2010-06-20 07:00,0.470,0.461,0.097,18.343
2010-06-20 06:00,2010-06-20 08:00,0.635,0.672,0.110,19.215
2010-06-20 07:00,2010-06-20 09:00,0.706,0.774,0.118,20.343
